@RELATION birds
@attribute audio-ssd1 numeric
@attribute audio-ssd2 numeric
@attribute audio-ssd3 numeric
@attribute audio-ssd4 numeric
@attribute audio-ssd5 numeric
@attribute audio-ssd6 numeric
@attribute audio-ssd7 numeric
@attribute audio-ssd8 numeric
@attribute audio-ssd9 numeric
@attribute audio-ssd10 numeric
@attribute audio-ssd11 numeric
@attribute audio-ssd12 numeric
@attribute audio-ssd13 numeric
@attribute audio-ssd14 numeric
@attribute audio-ssd15 numeric
@attribute audio-ssd16 numeric
@attribute audio-ssd17 numeric
@attribute audio-ssd18 numeric
@attribute audio-ssd19 numeric
@attribute audio-ssd20 numeric
@attribute audio-ssd21 numeric
@attribute audio-ssd22 numeric
@attribute audio-ssd25 numeric
@attribute audio-ssd26 numeric
@attribute audio-ssd27 numeric
@attribute audio-ssd28 numeric
@attribute audio-ssd29 numeric
@attribute audio-ssd30 numeric
@attribute audio-ssd31 numeric
@attribute audio-ssd32 numeric
@attribute audio-ssd33 numeric
@attribute audio-ssd34 numeric
@attribute audio-ssd35 numeric
@attribute audio-ssd36 numeric
@attribute audio-ssd37 numeric
@attribute audio-ssd38 numeric
@attribute audio-ssd39 numeric
@attribute audio-ssd40 numeric
@attribute audio-ssd41 numeric
@attribute audio-ssd42 numeric
@attribute audio-ssd43 numeric
@attribute audio-ssd44 numeric
@attribute audio-ssd45 numeric
@attribute audio-ssd46 numeric
@attribute audio-ssd49 numeric
@attribute audio-ssd50 numeric
@attribute audio-ssd51 numeric
@attribute audio-ssd52 numeric
@attribute audio-ssd53 numeric
@attribute audio-ssd54 numeric
@attribute audio-ssd55 numeric
@attribute audio-ssd56 numeric
@attribute audio-ssd57 numeric
@attribute audio-ssd58 numeric
@attribute audio-ssd59 numeric
@attribute audio-ssd60 numeric
@attribute audio-ssd61 numeric
@attribute audio-ssd62 numeric
@attribute audio-ssd63 numeric
@attribute audio-ssd64 numeric
@attribute audio-ssd65 numeric
@attribute audio-ssd66 numeric
@attribute audio-ssd67 numeric
@attribute audio-ssd68 numeric
@attribute audio-ssd69 numeric
@attribute audio-ssd70 numeric
@attribute audio-ssd73 numeric
@attribute audio-ssd74 numeric
@attribute audio-ssd75 numeric
@attribute audio-ssd76 numeric
@attribute audio-ssd77 numeric
@attribute audio-ssd78 numeric
@attribute audio-ssd79 numeric
@attribute audio-ssd80 numeric
@attribute audio-ssd81 numeric
@attribute audio-ssd82 numeric
@attribute audio-ssd83 numeric
@attribute audio-ssd84 numeric
@attribute audio-ssd85 numeric
@attribute audio-ssd86 numeric
@attribute audio-ssd87 numeric
@attribute audio-ssd88 numeric
@attribute audio-ssd89 numeric
@attribute audio-ssd90 numeric
@attribute audio-ssd91 numeric
@attribute audio-ssd92 numeric
@attribute audio-ssd93 numeric
@attribute audio-ssd94 numeric
@attribute audio-ssd97 numeric
@attribute audio-ssd98 numeric
@attribute audio-ssd99 numeric
@attribute audio-ssd100 numeric
@attribute audio-ssd101 numeric
@attribute audio-ssd102 numeric
@attribute audio-ssd103 numeric
@attribute audio-ssd104 numeric
@attribute audio-ssd105 numeric
@attribute audio-ssd106 numeric
@attribute audio-ssd107 numeric
@attribute audio-ssd108 numeric
@attribute audio-ssd109 numeric
@attribute audio-ssd110 numeric
@attribute audio-ssd111 numeric
@attribute audio-ssd112 numeric
@attribute audio-ssd113 numeric
@attribute audio-ssd114 numeric
@attribute audio-ssd115 numeric
@attribute audio-ssd116 numeric
@attribute audio-ssd117 numeric
@attribute audio-ssd118 numeric
@attribute audio-ssd121 numeric
@attribute audio-ssd122 numeric
@attribute audio-ssd123 numeric
@attribute audio-ssd124 numeric
@attribute audio-ssd125 numeric
@attribute audio-ssd126 numeric
@attribute audio-ssd127 numeric
@attribute audio-ssd128 numeric
@attribute audio-ssd129 numeric
@attribute audio-ssd130 numeric
@attribute audio-ssd131 numeric
@attribute audio-ssd132 numeric
@attribute audio-ssd133 numeric
@attribute audio-ssd134 numeric
@attribute audio-ssd135 numeric
@attribute audio-ssd136 numeric
@attribute audio-ssd137 numeric
@attribute audio-ssd138 numeric
@attribute audio-ssd139 numeric
@attribute audio-ssd140 numeric
@attribute audio-ssd141 numeric
@attribute audio-ssd145 numeric
@attribute audio-ssd146 numeric
@attribute audio-ssd147 numeric
@attribute audio-ssd148 numeric
@attribute audio-ssd149 numeric
@attribute audio-ssd150 numeric
@attribute audio-ssd151 numeric
@attribute audio-ssd152 numeric
@attribute audio-ssd153 numeric
@attribute audio-ssd154 numeric
@attribute audio-ssd155 numeric
@attribute audio-ssd156 numeric
@attribute audio-ssd157 numeric
@attribute audio-ssd158 numeric
@attribute audio-ssd159 numeric
@attribute audio-ssd160 numeric
@attribute audio-ssd161 numeric
@attribute audio-ssd162 numeric
@attribute audio-ssd163 numeric
@attribute audio-ssd164 numeric
@attribute audio-ssd165 numeric
@attribute audio-ssd166 numeric
@attribute cluster1 numeric
@attribute cluster2 numeric
@attribute cluster3 numeric
@attribute cluster4 numeric
@attribute cluster5 numeric
@attribute cluster6 numeric
@attribute cluster7 numeric
@attribute cluster8 numeric
@attribute cluster9 numeric
@attribute cluster10 numeric
@attribute cluster11 numeric
@attribute cluster12 numeric
@attribute cluster13 numeric
@attribute cluster14 numeric
@attribute cluster15 numeric
@attribute cluster16 numeric
@attribute cluster17 numeric
@attribute cluster18 numeric
@attribute cluster19 numeric
@attribute cluster20 numeric
@attribute cluster21 numeric
@attribute cluster22 numeric
@attribute cluster23 numeric
@attribute cluster24 numeric
@attribute cluster25 numeric
@attribute cluster26 numeric
@attribute cluster27 numeric
@attribute cluster28 numeric
@attribute cluster29 numeric
@attribute cluster30 numeric
@attribute cluster31 numeric
@attribute cluster32 numeric
@attribute cluster33 numeric
@attribute cluster34 numeric
@attribute cluster35 numeric
@attribute cluster36 numeric
@attribute cluster37 numeric
@attribute cluster38 numeric
@attribute cluster39 numeric
@attribute cluster40 numeric
@attribute cluster41 numeric
@attribute cluster42 numeric
@attribute cluster43 numeric
@attribute cluster44 numeric
@attribute cluster45 numeric
@attribute cluster46 numeric
@attribute cluster47 numeric
@attribute cluster48 numeric
@attribute cluster49 numeric
@attribute cluster50 numeric
@attribute cluster51 numeric
@attribute cluster52 numeric
@attribute cluster53 numeric
@attribute cluster54 numeric
@attribute cluster55 numeric
@attribute cluster56 numeric
@attribute cluster57 numeric
@attribute cluster59 numeric
@attribute cluster60 numeric
@attribute cluster61 numeric
@attribute cluster62 numeric
@attribute cluster63 numeric
@attribute cluster64 numeric
@attribute cluster65 numeric
@attribute cluster66 numeric
@attribute cluster67 numeric
@attribute cluster68 numeric
@attribute cluster69 numeric
@attribute cluster70 numeric
@attribute cluster71 numeric
@attribute cluster72 numeric
@attribute cluster73 numeric
@attribute cluster74 numeric
@attribute cluster75 numeric
@attribute cluster76 numeric
@attribute cluster78 numeric
@attribute cluster79 numeric
@attribute cluster80 numeric
@attribute cluster81 numeric
@attribute cluster82 numeric
@attribute cluster83 numeric
@attribute cluster84 numeric
@attribute cluster85 numeric
@attribute cluster86 numeric
@attribute cluster87 numeric
@attribute cluster88 numeric
@attribute cluster89 numeric
@attribute cluster90 numeric
@attribute cluster91 numeric
@attribute cluster92 numeric
@attribute cluster93 numeric
@attribute cluster94 numeric
@attribute cluster95 numeric
@attribute cluster96 numeric
@attribute cluster97 numeric
@attribute cluster98 numeric
@attribute cluster99 numeric
@attribute cluster100 numeric
@attribute segments numeric
@attribute mean_rect_width numeric
@attribute std_rect_width numeric
@attribute mean_rect_height numeric
@attribute std_rect_height numeric
@attribute mean_rect_volume numeric
@attribute std_rect_volume numeric
@attribute hasSegments {0,1}
@attribute location {2,10,1,7,5,4,17,15,16,8,13,11}
@attribute Brown-Creeper {0,1}
@attribute Pacific-Wren {0,1}
@attribute Pacific-slope-Flycatcher {0,1}
@attribute Red-breasted-Nuthatch {0,1}
@attribute Dark-eyed-Junco {0,1}
@attribute Olive-sided-Flycatcher {0,1}
@attribute Hermit-Thrush {0,1}
@attribute Chestnut-backed-Chickadee {0,1}
@attribute Varied-Thrush {0,1}
@attribute Hermit-Warbler {0,1}
@attribute Swainsons-Thrush {0,1}
@attribute Hammonds-Flycatcher {0,1}
@attribute Western-Tanager {0,1}
@attribute Black-headed-Grosbeak {0,1}
@attribute Golden-Crowned-Kinglet {0,1}
@attribute Warbling-Vireo {0,1}
@attribute MacGillivrays-Warbler {0,1}
@attribute Stellars-Jay {0,1}
@attribute Common-Nighthawk {0,1}
@data
0.339643,?,0.483036,?,?,0.062584,0.041635,0.044287,0.037451,0.044065,0.050322,?,0.076252,0.10687,?,0.184325,?,0.190546,0.124857,?,?,?,0.032491,0.059827,0.038767,0.018689,?,0.001732,0.00108,0.000933,0.000866,0.001485,0.001114,0.001304,0.002229,0.003075,0.004004,0.003477,0.00527,0.004665,0.002528,0.001726,0.000831,0.00002,0.857068,?,?,0.820805,0.719573,1.384562,2.242454,?,?,5.806515,4.149834,3.461531,7.721755,?,4.817159,1.793275,2.381829,?,?,4.41568,3.230938,8.37091,3.563151,2.883874,3.366941,3.673445,3.256801,6.32007,13.831824,13.694324,24.263851,55.931394,35.757395,28.240042,109.621661,?,?,8.883977,12.203118,16.727706,31.953869,32.655326,18.062012,90.736669,?,?,0.470076,0.21754,0.163604,0.055721,0.034636,0.039389,0.033616,0.036696,0.044683,0.055974,0.069493,0.098145,0.129039,0.174714,0.202995,0.175213,0.114037,0.082119,0.056833,0.001066,?,0.065111,0.059931,0.003315,0.001066,0.001066,0.001066,0.001066,0.001066,0.001153,0.003063,?,0.015826,0.028199,0.041584,0.078813,0.084625,?,0.052652,0.034899,0.023757,1.002998,1.422402,1.291349,0.79657,0.57031,0.275662,0.301087,0.277217,0.283689,?,0.40345,0.43539,?,0.938093,?,0.562028,0.683423,0.763453,0.639331,0.495464,0.277186,0.061376,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,0,0,?,?,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,0,?,0,?,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,?,0,0,0,0,0,0,?,0,0,?,?,?,?,0,0,?,0,0,0
?,0.003956,0.005905,0.009759,0.018715,?,0.022005,?,0.023982,0.024258,0.029713,?,?,?,?,0.122786,0.142329,?,0.074772,0.055889,0.034262,?,?,0.000036,0.000067,0.00015,0.00029,0.000269,0.000266,?,0.000232,?,0.00021,0.000263,0.000288,0.000404,0.000556,0.000721,0.000752,?,?,0.000104,0.000072,0,3.128109,2.721764,?,?,1.266571,?,0.991628,?,0.926403,?,0.673583,0.409489,0.476276,0.304336,0.188606,0.007256,0.06718,?,-0.026929,0.141725,0.502107,20.949244,15.221692,11.029276,10.229905,7.692719,?,4.405974,4.10066,3.227231,4.288997,3.166129,3.322957,2.8851,3.084406,3.065214,2.749323,3.140201,?,2.830933,3.185549,3.002139,3.726905,?,0.001066,0.001066,0.001763,?,?,0.015614,0.019792,0.025462,0.021959,0.022494,0.027787,0.035331,?,0.065316,0.085898,0.121217,0.142303,0.113847,0.074937,0.055802,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001066,?,0.001066,0.001114,0.004204,0.020703,0.022094,0.03718,?,0.056212,0.031073,0.029154,0.015856,0.171321,0.041144,0.06071,0.07683,?,0.08688,0.090951,0.086238,0.096766,0.071504,0.07762,0.087239,0.101462,0.132802,0.161405,?,0.216049,0.172507,0.125497,?,0.07728,0.001801,0,0,0,0,?,0,0,0,0,?,?,0,0,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,0,0,0,0,0,?,0,0,?,0,?,?,0,?,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,?,?,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0
0.026727,?,0.011849,0.017689,0.039454,0.026711,0.026591,0.030303,0.026575,0.028848,0.031231,0.037737,?,0.063251,?,0.128987,0.142199,0.112707,0.074366,0.056415,0.034107,0.00107,0.001053,0.000119,0.000236,0.000334,0.00075,0.000408,0.000363,0.000342,0.000293,0.000254,0.000262,?,0.000273,0.000343,0.000528,?,0.000721,0.000427,0.00019,0.000121,0.000066,?,1.895216,2.224051,2.127488,1.450403,0.988633,0.85852,0.99802,0.830492,1.033673,?,0.798842,0.350878,0.538348,0.417686,0.154875,0.116936,0.130593,0.008808,0.027528,0.169851,?,22.2889,6.899437,8.379693,?,5.084597,4.335783,3.328565,4.260449,3.780196,4.656837,2.6426,4.181629,2.730552,3.334923,3.869912,2.795704,2.564397,2.942511,2.900024,3.202546,2.954019,2.898298,?,0.014589,0.003209,0.005362,?,0.035507,0.023005,?,0.027356,0.023227,0.026932,0.029336,0.036673,0.041563,0.063115,0.088836,0.127778,0.140385,0.114429,0.074262,?,?,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001066,0.001066,?,0.001066,?,0.005724,0.016518,0.025635,0.034088,0.063123,0.051878,0.030844,?,0.016654,0.197582,0.059746,0.095192,0.102763,0.158353,?,0.118165,0.115549,0.103001,0.081335,?,0.093991,0.108019,0.149574,?,0.206517,0.227173,?,0.112717,0.095102,?,0.002915,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,?,0,0,0,?,0,0,0,0,0,?,0,0,0,?,0,0,0,?,0,0,?,0,0,0,0,?,0,0,?,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,0,0,0,16,0,?,0,0,0,0,0,0,?,?,0,0,0,0,0,?,0,?,0
0.030554,?,0.025186,0.038889,0.057554,0.044409,0.037388,0.037017,0.028719,0.028707,0.031389,?,0.03692,0.06048,0.079736,0.11637,0.132679,0.111274,?,0.05312,0.034935,0.001066,0.001768,0.000243,0.000593,0.000998,0.001273,0.000793,0.000546,0.00051,0.000289,?,0.000231,?,0.000239,0.000345,0.000497,?,?,0.000577,0.000202,?,0.000059,0,2.740905,2.130127,?,0.943489,0.839422,0.735398,?,0.779042,0.829711,0.694258,0.509195,?,0.641591,0.310611,?,0.229816,?,?,?,0.214311,0.252911,1,?,8.859924,4.403923,3.485794,3.928434,3.125662,3.567339,3.685966,3.845984,3.831068,2.982851,2.936953,3.544291,3.050154,2.827519,?,3.270028,5.4104,4.212651,2.729634,?,1,0.014318,0.007806,0.018385,?,0.051409,0.039055,?,0.033423,0.026079,0.026808,0.03015,0.028296,0.034927,?,0.079974,0.116234,0.132424,?,0.074549,?,0.034472,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.002077,?,?,?,0.027824,0.037483,0.068581,0.058694,0.029678,0.025486,0.014489,0.322699,0.106552,0.119286,0.16543,?,0.147018,0.131566,0.132859,0.102341,0.104073,0.087401,?,?,0.121773,0.140804,0.195685,0.226429,?,0.14086,?,0.060552,0.001066,0,0,?,0,0,?,0,?,?,0,0,0,0,?,0,0,0,0,?,?,0,0,0,0,?,0,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,?,?,?,0,0,0,0,?,0,0,0,0,?,0,0,0,0,?,?,0,0,0,0,?,0,16,0,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,0,0,?
0.085487,?,0.069089,?,?,?,0.081393,0.075594,0.053576,0.051547,0.050633,0.050808,0.055881,0.087802,0.153999,0.211776,0.210106,?,0.091765,0.060458,0.041269,0.001073,0.005485,0.001503,?,?,0.003025,0.002047,0.001632,0.001064,0.000613,0.000554,0.000431,0.000379,0.000423,0.000798,0.007234,0.022845,0.016271,0.000948,?,0.000206,0.000249,0,1.204996,0.839855,0.787408,0.504924,0.249533,0.380443,0.636945,0.620771,0.513004,0.585222,?,0.242872,0.452059,0.796098,1.502194,2.404622,2.75954,1.694849,?,1.621457,3.039344,14.757922,?,3.234563,3.027327,2.638239,2.711159,3.212525,3.698542,3.824909,?,?,2.729643,2.647981,3.022527,?,4.978057,8.569861,10.806903,10.35675,13.236755,9.44237,17.96185,236.674876,?,0.044832,0.05928,0.088987,0.124598,0.099819,0.076835,0.072847,0.050437,?,0.049404,0.049829,0.05309,0.086005,0.124105,0.15765,0.172834,?,0.085326,0.059534,0.038576,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001243,0.001066,0.004551,0.002225,0.001421,0.007108,0.005247,0.011814,?,0.041106,?,0.092951,0.061376,0.044133,0.029121,0.013825,0.365417,0.177735,0.232654,0.263828,0.314807,0.286448,0.235334,0.216354,0.126575,0.15851,0.117419,0.105477,0.119498,0.213914,0.508371,0.907547,0.871744,0.34405,0.277217,0.151415,0.17011,0.002387,0,?,0,0,0,0,?,0,?,0,?,?,?,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0.166667,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,0,0,?,0,0,?,?,?,0,?,0,?,?,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,?,0,0,0,0,0,0,0.166667,0,0,0,?,0,0,0,6,?,64.581989,?,20.19901,1998.166667,3256.959139,1,16,0,0,?,?,0,?,0,0,1,0,1,0,1,?,?,0,?,0,?
0.10656,0.047706,0.065933,0.090419,0.112192,0.090839,?,0.076429,0.060031,0.06101,0.069977,0.084764,?,0.126008,0.157347,0.225624,0.253886,0.194321,0.142601,0.116916,0.083038,0.004534,?,0.001695,0.002163,?,0.002606,0.002487,?,0.001833,0.001228,?,0.001322,0.001439,0.002436,0.004801,?,0.006532,0.003939,0.00486,0.005338,0.004903,0.00199,0.000209,1.321832,1.540181,0.82966,0.467066,?,1.332066,1.895914,2.373124,2.259697,?,2.973384,2.059498,3.771575,?,5.258022,3.004141,1.504545,?,5.554124,6.502047,4.747833,14.094296,4.787182,6.896947,4.113152,2.763627,3.042186,7.619531,11.295499,17.353936,15.220995,9.978597,?,12.517953,25.578774,42.65332,48.348903,?,9.890155,18.420751,?,65.634274,38.658069,257.262001,0.083534,0.036546,?,0.083041,?,0.085011,0.068763,0.070069,?,0.055926,0.064545,0.078367,?,?,0.141582,0.211234,?,0.180977,0.127384,0.103108,0.071916,0.001066,0.001066,?,0.001066,0.001066,0.004429,0.001441,0.001066,0.002509,0.007693,?,0.007936,0.010797,0.025686,0.047512,?,0.107722,0.126144,0.089325,0.071752,0.035523,0.036384,0.508877,0.310057,0.32185,0.255985,0.306633,0.415347,0.412718,0.44012,?,0.264029,?,0.345805,0.51321,0.870575,1.066365,0.888349,0.714188,0.658948,0.938855,?,0.536426,0.278739,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,?,0,?,?,0,0,?,0,0,0,?,?,0,0,0,0,?,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,0,0,?,?,0,0,0,0,0,0,0,?,0,?,0,0,0.666667,0,0,0,0,0,?,0,?,?,?,0,?,0,0,0,?,24.666667,13.735599,24,?,521.333333,?,1,16,0,0,0,0,0,0,?,0,?,0,1,0,0,0,0,0,?,0,0
0.008594,?,0.013339,0.016,0.028532,0.028084,0.025076,0.027543,0.024277,0.028097,?,0.032671,?,0.060688,?,0.119471,?,0.107964,0.073029,0.054358,0.033943,0.00107,0.000209,0.0001,0.000283,0.000306,0.000479,0.000418,0.000365,?,0.000297,0.000275,0.000224,0.000186,0.000267,0.000341,0.000518,0.000728,0.000723,0.000473,0.000233,0.000105,?,0,3.074492,2.665906,2.415602,1.80579,1.05152,?,1.101289,0.718794,1.05905,0.946912,0.554012,0.394658,0.417824,0.313001,0.164986,?,0.164103,0.111939,0.59023,0.234815,0.199293,19.312828,14.407129,12.080056,?,6.759364,4.202954,3.388579,3.983487,3.237475,4.493803,4.071861,3.428253,2.82816,2.839666,2.920415,2.907772,4.241304,2.872195,2.9483,3.317614,2.807141,3.017874,399.234713,0.001136,0.00244,0.006804,0.010031,0.024019,?,0.020312,?,0.020634,0.025796,0.029249,?,0.036737,0.059745,0.085203,0.119182,0.134225,0.107285,0.071009,0.05399,0.033622,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,?,?,0.01458,0.029673,0.050029,0.068402,0.047153,0.038486,?,?,?,0.078404,0.116445,0.094987,0.130122,?,0.096371,?,0.10453,0.089794,0.093245,0.082955,?,0.116876,0.182226,0.261836,?,0.188499,0.139181,?,0.058686,0.002181,?,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,?,?,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,?,?,?,?,0,0,?,16,0,?,0,0,0,0,?,0,0,?,0,0,0,?,?,0,0,0,?
?,0.004581,?,0.010986,0.020799,0.020486,0.021133,0.024675,0.021913,0.024701,0.027794,0.029272,0.035102,0.057054,?,0.117425,0.127964,0.104938,0.070256,0.052076,0.033168,0.00107,0.000222,?,0.000108,0.000158,0.000307,0.000293,0.000283,0.000269,0.000205,?,0.000193,?,0.000222,0.000335,0.000473,0.000613,0.000631,0.000393,?,0.000108,0.000056,?,3.583723,3.478061,2.524389,1.706005,1.295119,1.181182,1.106048,0.873171,0.832313,?,0.550226,0.654045,0.315074,0.409775,0.23495,?,0.212942,?,-0.07966,0.170219,0.33173,13.174243,?,19.648453,?,?,?,4.338049,3.950073,?,?,?,3.20563,3.462594,2.824162,?,2.934095,3.193351,2.793687,3.335715,2.855255,2.751853,3.245927,177.598916,0.001066,0.001066,0.002914,0.0057,0.016718,?,0.017225,0.022443,?,0.023026,0.026677,0.027716,0.034194,0.055724,0.079668,0.116787,0.127597,0.103351,0.070351,0.051855,?,?,?,0.001066,?,0.001066,?,?,0.001066,0.001066,0.001066,0.001066,0.001938,0.001066,0.001128,?,0.024325,0.053253,0.067255,0.049055,0.029224,?,0.015467,0.11235,0.067426,0.080626,?,0.104096,0.096556,0.089331,0.081686,0.078822,0.072015,0.084951,0.085878,0.082299,0.120855,0.144767,0.195916,0.206601,0.17585,0.107072,0.084249,?,0.001787,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,?,0,0,0,0,?,0,0,0,?,?,0,0,0,0,?,0,0,0,?,0,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0,0,0,?,0,0,0,?,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,?,?,0,?,0,?,0,0,0,0,0,0,0,0,0,16,0,?,0,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0
?,0.0055,?,0.031912,0.05049,0.048777,0.048028,0.055723,0.050839,?,0.050951,0.058023,0.065272,0.09536,0.12631,0.233381,0.190867,0.144506,?,0.056416,0.038223,0.001084,0.006399,0.000064,0.000309,0.00077,0.000887,0.000989,?,0.000786,0.000718,?,0.000453,0.000459,?,0.001107,0.002653,?,?,?,0.000349,0.000171,0.000293,0,2.105992,?,1.765601,?,0.614291,?,0.635114,0.778599,0.664891,0.674719,0.432424,0.431236,1.853571,1.427288,1.700746,1.437958,1.84002,1.697899,?,0.850288,4.12239,14.026758,8.93381,14.100523,6.839833,5.224742,3.069583,3.214587,3.139587,4.112919,3.035751,3.284756,3.091785,3.091634,10.800377,?,7.036598,?,8.458435,8.591771,3.804014,6.152072,?,225.38128,0.037058,0.001264,?,0.024725,0.047219,?,0.045005,0.053929,0.046323,0.047658,?,0.057036,?,0.090831,0.115235,?,0.173179,?,0.085321,0.055903,0.035368,?,0.001066,?,?,0.001066,0.001066,0.001066,?,?,0.001066,0.002616,0.007448,0.004196,?,0.025955,0.046522,0.050726,0.089268,?,0.031728,0.024266,0.011257,0.530374,?,0.102185,0.168795,0.160012,?,0.134633,0.190644,0.136566,0.124112,0.124419,0.136581,0.241163,?,0.39029,?,0.642341,0.394423,0.154357,0.134322,0.186509,0.004399,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,?,0,0,0,0,0,0,0,?,0,0,0,0,?,?,0,?,0,0,0,0,0.166667,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,0,?,0,0,0,0.333333,0.166667,0,?,0,?,0,?,0,0,0,0,0,0,0,?,?,0,0,0,?,0,0,0,0,0,0,0,?,0,0,?,0,6,?,?,22.666667,16.289056,1030,2431.047922,1,17,0,?,?,0,0,0,0,0,1,?,1,0,0,0,?,1,0,0,0
0.163255,0.007545,0.023257,0.038023,0.067016,?,0.054472,?,0.052184,0.048923,0.050014,?,0.060236,?,0.0995,0.131552,0.143273,?,0.075173,0.054123,0.034469,0.001123,0.037213,0.000104,0.000554,0.000953,0.001295,0.001022,0.00089,0.000856,0.000587,0.0005,0.000383,0.000438,0.000409,0.000541,0.000767,0.000915,0.000817,0.000526,0.000208,0.00012,0.000076,0,1.691347,2.421833,1.470599,1.276754,0.590343,?,0.527097,0.508273,0.416172,0.675787,?,0.336433,0.227383,?,0.298824,0.257185,0.239368,0.562226,0.064628,0.151814,0.71037,8.705212,5.577844,10.505367,5.046607,5.147829,?,2.850967,2.867223,?,2.971807,3.421455,2.928865,2.674688,3.084324,2.937403,3.01544,3.010632,3.06499,4.162092,?,2.743964,5.368333,83.110713,0.087107,0.002896,0.016038,?,0.062732,0.054119,0.050655,0.057569,0.05004,?,0.048764,0.052545,0.058875,0.08073,0.09757,0.130623,0.139531,0.113108,0.07517,0.053162,?,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001356,0.001066,0.004002,?,0.007488,?,0.023216,0.029607,0.057116,0.054676,0.055162,?,?,?,?,0.073723,0.123622,0.174762,0.18054,0.157588,0.157981,0.16657,0.131108,?,0.121831,0.118617,0.14826,0.156541,0.192477,0.228223,?,0.222411,0.124024,?,0.082335,0.005997,0,0,0,?,0,0,0,0,0,0,0,0,?,?,0,0,?,0,0,0,0,0,?,0,?,0,0,?,?,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,?,0,0,?,0,0,0,?,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,?,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,0,?,0,?,?,0,0,?,0,0,0,0
